[ 12-12-2012 @08:48:26 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:18 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:19 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 24-12-2012 @04:05:20 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
